item_id,name,category,effect,sprite
1571,dynamax-crystal-her6526,dynamax-crystals,,
1572,dynamax-crystal-her6117,dynamax-crystals,,
1573,dynamax-crystal-her6008,dynamax-crystals,,
1574,dynamax-crystal-per936,dynamax-crystals,,
1575,dynamax-crystal-per1017,dynamax-crystals,,
1576,dynamax-crystal-per1131,dynamax-crystals,,
1577,dynamax-crystal-per1228,dynamax-crystals,,
1578,dynamax-crystal-per834,dynamax-crystals,,
1579,dynamax-crystal-per941,dynamax-crystals,,
1580,dynamax-crystal-phe99,dynamax-crystals,,
1581,dynamax-crystal-phe338,dynamax-crystals,,
1582,dynamax-crystal-vel3634,dynamax-crystals,,
1583,dynamax-crystal-vel3485,dynamax-crystals,,
1584,dynamax-crystal-vel3734,dynamax-crystals,,
1585,dynamax-crystal-aqr8232,dynamax-crystals,,
1586,dynamax-crystal-aqr8414,dynamax-crystals,,
1587,dynamax-crystal-aqr8709,dynamax-crystals,,
1588,dynamax-crystal-aqr8518,dynamax-crystals,,
1589,dynamax-crystal-aqr7950,dynamax-crystals,,
1590,dynamax-crystal-aqr8499,dynamax-crystals,,
1591,dynamax-crystal-aqr8610,dynamax-crystals,,
1592,dynamax-crystal-aqr8264,dynamax-crystals,,
1593,dynamax-crystal-cru4853,dynamax-crystals,,
1594,dynamax-crystal-cru4730,dynamax-crystals,,
1595,dynamax-crystal-cru4763,dynamax-crystals,,
1596,dynamax-crystal-cru4700,dynamax-crystals,,
1597,dynamax-crystal-cru4656,dynamax-crystals,,
1598,dynamax-crystal-psa8728,dynamax-crystals,,
1599,dynamax-crystal-tra6217,dynamax-crystals,,
1600,dynamax-crystal-cap7776,dynamax-crystals,,
1601,dynamax-crystal-cap7754,dynamax-crystals,,
1602,dynamax-crystal-cap8278,dynamax-crystals,,
1603,dynamax-crystal-cap8322,dynamax-crystals,,
1604,dynamax-crystal-cap7773,dynamax-crystals,,
1605,dynamax-crystal-sge7479,dynamax-crystals,,
1606,dynamax-crystal-car2326,dynamax-crystals,,
1607,dynamax-crystal-car3685,dynamax-crystals,,
1608,dynamax-crystal-car3307,dynamax-crystals,,
1609,dynamax-crystal-car3699,dynamax-crystals,,
1610,dynamax-crystal-dra5744,dynamax-crystals,,
1611,dynamax-crystal-dra5291,dynamax-crystals,,
1612,dynamax-crystal-dra6705,dynamax-crystals,,
1613,dynamax-crystal-dra6536,dynamax-crystals,,
1614,dynamax-crystal-dra7310,dynamax-crystals,,
1615,dynamax-crystal-dra6688,dynamax-crystals,,
1616,dynamax-crystal-dra4434,dynamax-crystals,,
1617,dynamax-crystal-dra6370,dynamax-crystals,,
1618,dynamax-crystal-dra7462,dynamax-crystals,,
1619,dynamax-crystal-dra6396,dynamax-crystals,,
1620,dynamax-crystal-dra6132,dynamax-crystals,,
1621,dynamax-crystal-dra6636,dynamax-crystals,,
1622,dynamax-crystal-cvn4915,dynamax-crystals,,
1623,dynamax-crystal-cvn4785,dynamax-crystals,,
1624,dynamax-crystal-cvn4846,dynamax-crystals,,
1625,dynamax-crystal-aql7595,dynamax-crystals,,
1626,dynamax-crystal-aql7557,dynamax-crystals,,
1627,dynamax-crystal-aql7525,dynamax-crystals,,
1628,dynamax-crystal-aql7602,dynamax-crystals,,
1629,dynamax-crystal-aql7235,dynamax-crystals,,
1630,max-honey,revival,,
1631,max-mushrooms,stat-boosts,,
1632,galarica-twig,collectibles,,
1633,galarica-cuff,collectibles,,
1634,style-card,gameplay,,
1635,armor-pass,plot-advancement,,
1636,rotom-bike--sparkling-white,unused,,
1637,rotom-bike--glistening-black,unused,,
1638,exp-charm,gameplay,,
1639,armorite-ore,collectibles,,
1640,mark-charm,gameplay,,
1641,reins-of-unity--merge,unused,,
1642,reins-of-unity--split,unused,,
1643,galarica-wreath,collectibles,,
1644,legendary-clue-1,plot-advancement,,
1645,legendary-clue-2,plot-advancement,,
1646,legendary-clue-3,plot-advancement,,
1647,legendary-clue-question,plot-advancement,,
1648,crown-pass,plot-advancement,,
1649,wooden-crown,plot-advancement,,
1650,radiant-petal,plot-advancement,,
1651,white-mane-hair,plot-advancement,,
1652,black-mane-hair,plot-advancement,,
1653,iceroot-carrot,plot-advancement,,
1654,shaderoot-carrot,plot-advancement,,
1655,dynite-ore,collectibles,,
1656,carrot-seeds,plot-advancement,,
1657,ability-patch,vitamins,,
1658,reins-of-unity,plot-advancement,,
1659,adamant-crystal,gameplay,,
1660,lustrous-globe,gameplay,,
1661,griseous-core,gameplay,,
1662,blank-plate,plates,,
1663,strange-ball,event-items,,
1664,legend-plate,plates,,
1665,rotom-phone,event-items,,
1666,sandwich,event-items,,
1667,koraidon’s-poké-ball,event-items,,
1668,miraidon’s-poké-ball,event-items,,
1669,tera-orb,event-items,,
1670,scarlet-book,event-items,,
1671,violet-book,event-items,,
1672,kofu’s-wallet,plot-advancement,,
1673,tiny-bamboo-shoot,loot,,
1674,big-bamboo-shoot,loot,,
1675,scroll-of-darkness,gameplay,,
1676,scroll-of-waters,gameplay,,
1677,malicious-armor,evolution,,
1678,normal-tera-shard,tera-shard,,
1679,fire-tera-shard,tera-shard,,
1680,water-tera-shard,tera-shard,,
1681,electric-tera-shard,tera-shard,,
1682,grass-tera-shard,tera-shard,,
1683,ice-tera-shard,tera-shard,,
1684,fighting-tera-shard,tera-shard,,
1685,poison-tera-shard,tera-shard,,
1686,ground-tera-shard,tera-shard,,
1687,flying-tera-shard,tera-shard,,
1688,psychic-tera-shard,tera-shard,,
1689,bug-tera-shard,tera-shard,,
1690,rock-tera-shard,tera-shard,,
1691,ghost-tera-shard,tera-shard,,
1692,dragon-tera-shard,tera-shard,,
1693,dark-tera-shard,tera-shard,,
1694,steel-tera-shard,tera-shard,,
1695,fairy-tera-shard,tera-shard,,
1696,booster-energy,held-items,,
1697,ability-shield,held-items,,
1698,clear-amulet,held-items,,
1699,mirror-herb,held-items,,
1700,punching-glove,held-items,,
1701,covert-cloak,held-items,,
1702,loaded-dice,held-items,,
1703,baguette,sandwich-ingredients,,
1704,mayonnaise,sandwich-ingredients,,
1705,ketchup,sandwich-ingredients,,
1706,mustard,sandwich-ingredients,,
1707,butter,sandwich-ingredients,,
1708,peanut-butter,sandwich-ingredients,,
1709,chili-sauce,sandwich-ingredients,,
1710,salt,sandwich-ingredients,,
1711,pepper,sandwich-ingredients,,
1712,yogurt,sandwich-ingredients,,
1713,whipped-cream,sandwich-ingredients,,
1714,cream-cheese,sandwich-ingredients,,
1715,jam,sandwich-ingredients,,
1716,marmalade,sandwich-ingredients,,
1717,olive-oil,sandwich-ingredients,,
1718,vinegar,sandwich-ingredients,,
1719,sweet-herba-mystica,sandwich-ingredients,,
1720,salty-herba-mystica,sandwich-ingredients,,
1721,sour-herba-mystica,sandwich-ingredients,,
1722,bitter-herba-mystica,sandwich-ingredients,,
1723,spicy-herba-mystica,sandwich-ingredients,,
1724,lettuce,sandwich-ingredients,,
1725,tomato,sandwich-ingredients,,
1726,cherry-tomatoes,sandwich-ingredients,,
1727,cucumber,sandwich-ingredients,,
1728,pickle,sandwich-ingredients,,
1729,onion,sandwich-ingredients,,
1730,red-onion,sandwich-ingredients,,
1731,green-bell-pepper,sandwich-ingredients,,
1732,red-bell-pepper,sandwich-ingredients,,
1733,yellow-bell-pepper,sandwich-ingredients,,
1734,avocado,sandwich-ingredients,,
1735,bacon,sandwich-ingredients,,
1736,ham,sandwich-ingredients,,
1737,prosciutto,sandwich-ingredients,,
1738,chorizo,sandwich-ingredients,,
1739,herbed-sausage,sandwich-ingredients,,
1740,hamburger,sandwich-ingredients,,
1741,klawf-stick,sandwich-ingredients,,
1742,smoked-fillet,sandwich-ingredients,,
1743,fried-fillet,sandwich-ingredients,,
1744,egg,sandwich-ingredients,,
1745,potato-tortilla,sandwich-ingredients,,
1746,tofu,sandwich-ingredients,,
1747,rice,sandwich-ingredients,,
1748,noodles,sandwich-ingredients,,
1749,potato-salad,sandwich-ingredients,,
1750,cheese,sandwich-ingredients,,
1751,banana,sandwich-ingredients,,
1752,strawberry,sandwich-ingredients,,
1753,apple,sandwich-ingredients,,
1754,kiwi,sandwich-ingredients,,
1755,pineapple,sandwich-ingredients,,
1756,jalapeño,sandwich-ingredients,,
1757,horseradish,sandwich-ingredients,,
1758,curry-powder,sandwich-ingredients,,
1759,wasabi,sandwich-ingredients,,
1760,watercress,sandwich-ingredients,,
1761,basil,sandwich-ingredients,,
1762,venonat-fang,tm-materials,,
1763,diglett-dirt,tm-materials,,
1764,meowth-fur,tm-materials,,
1765,psyduck-down,tm-materials,,
1766,mankey-fur,tm-materials,,
1767,growlithe-fur,tm-materials,,
1768,slowpoke-claw,tm-materials,,
1769,magnemite-screw,tm-materials,,
1770,grimer-toxin,tm-materials,,
1771,shellder-pearl,tm-materials,,
1772,gastly-gas,tm-materials,,
1773,drowzee-fur,tm-materials,,
1774,voltorb-sparks,tm-materials,,
1775,scyther-claw,tm-materials,,
1776,tauros-hair,tm-materials,,
1777,magikarp-scales,tm-materials,,
1778,ditto-goo,tm-materials,,
1779,eevee-fur,tm-materials,,
1780,dratini-scales,tm-materials,,
1781,pichu-fur,tm-materials,,
1782,igglybuff-fluff,tm-materials,,
1783,mareep-wool,tm-materials,,
1784,hoppip-leaf,tm-materials,,
1785,sunkern-leaf,tm-materials,,
1786,murkrow-bauble,tm-materials,,
1787,misdreavus-tears,tm-materials,,
1788,girafarig-fur,tm-materials,,
1789,pineco-husk,tm-materials,,
1790,dunsparce-scales,tm-materials,,
1791,qwilfish-spines,tm-materials,,
1792,heracross-claw,tm-materials,,
1793,sneasel-claw,tm-materials,,
1794,teddiursa-claw,tm-materials,,
1795,delibird-parcel,tm-materials,,
1796,houndour-fang,tm-materials,,
1797,phanpy-nail,tm-materials,,
1798,stantler-hair,tm-materials,,
1799,larvitar-claw,tm-materials,,
1800,wingull-feather,tm-materials,,
1801,ralts-dust,tm-materials,,
1802,surskit-syrup,tm-materials,,
1803,shroomish-spores,tm-materials,,
1804,slakoth-fur,tm-materials,,
1805,makuhita-sweat,tm-materials,,
1806,azurill-fur,tm-materials,,
1807,sableye-gem,tm-materials,,
1808,meditite-sweat,tm-materials,,
1809,gulpin-mucus,tm-materials,,
1810,numel-lava,tm-materials,,
1811,torkoal-coal,tm-materials,,
1812,spoink-pearl,tm-materials,,
1813,cacnea-needle,tm-materials,,
1814,swablu-fluff,tm-materials,,
1815,zangoose-claw,tm-materials,,
1816,seviper-fang,tm-materials,,
1817,barboach-slime,tm-materials,,
1818,shuppet-scrap,tm-materials,,
1819,tropius-leaf,tm-materials,,
1820,snorunt-fur,tm-materials,,
1821,luvdisc-scales,tm-materials,,
1822,bagon-scales,tm-materials,,
1823,starly-feather,tm-materials,,
1824,kricketot-shell,tm-materials,,
1825,shinx-fang,tm-materials,,
1826,combee-honey,tm-materials,,
1827,pachirisu-fur,tm-materials,,
1828,buizel-fur,tm-materials,,
1829,shellos-mucus,tm-materials,,
1830,drifloon-gas,tm-materials,,
1831,stunky-fur,tm-materials,,
1832,bronzor-fragment,tm-materials,,
1833,bonsly-tears,tm-materials,,
1834,happiny-dust,tm-materials,,
1835,spiritomb-fragment,tm-materials,,
1836,gible-scales,tm-materials,,
1837,riolu-fur,tm-materials,,
1838,hippopotas-sand,tm-materials,,
1839,croagunk-poison,tm-materials,,
1840,finneon-scales,tm-materials,,
1841,snover-berries,tm-materials,,
1842,rotom-sparks,tm-materials,,
1843,petilil-leaf,tm-materials,,
1844,basculin-fang,tm-materials,,
1845,sandile-claw,tm-materials,,
1846,zorua-fur,tm-materials,,
1847,gothita-eyelash,tm-materials,,
1848,deerling-hair,tm-materials,,
1849,foongus-spores,tm-materials,,
1850,alomomola-mucus,tm-materials,,
1851,tynamo-slime,tm-materials,,
1852,axew-scales,tm-materials,,
1853,cubchoo-fur,tm-materials,,
1854,cryogonal-ice,tm-materials,,
1855,pawniard-blade,tm-materials,,
1856,rufflet-feather,tm-materials,,
1857,deino-scales,tm-materials,,
1858,larvesta-fuzz,tm-materials,,
1859,fletchling-feather,tm-materials,,
1860,scatterbug-powder,tm-materials,,
1861,litleo-tuft,tm-materials,,
1862,flabébé-pollen,tm-materials,,
1863,skiddo-leaf,tm-materials,,
1864,skrelp-kelp,tm-materials,,
1865,clauncher-claw,tm-materials,,
1866,hawlucha-down,tm-materials,,
1867,dedenne-fur,tm-materials,,
1868,goomy-goo,tm-materials,,
1869,klefki-key,tm-materials,,
1870,bergmite-ice,tm-materials,,
1871,noibat-fur,tm-materials,,
1872,yungoos-fur,tm-materials,,
1873,crabrawler-shell,tm-materials,,
1874,oricorio-feather,tm-materials,,
1875,rockruff-rock,tm-materials,,
1876,mareanie-spike,tm-materials,,
1877,mudbray-mud,tm-materials,,
1878,fomantis-leaf,tm-materials,,
1879,salandit-gas,tm-materials,,
1880,bounsweet-sweat,tm-materials,,
1881,oranguru-fur,tm-materials,,
1882,passimian-fur,tm-materials,,
1883,sandygast-sand,tm-materials,,
1884,komala-claw,tm-materials,,
1885,mimikyu-scrap,tm-materials,,
1886,bruxish-tooth,tm-materials,,
1887,chewtle-claw,tm-materials,,
1888,skwovet-fur,tm-materials,,
1889,arrokuda-scales,tm-materials,,
1890,rookidee-feather,tm-materials,,
1891,toxel-sparks,tm-materials,,
1892,falinks-sweat,tm-materials,,
1893,cufant-tarnish,tm-materials,,
1894,rolycoly-coal,tm-materials,,
1895,silicobra-sand,tm-materials,,
1896,indeedee-fur,tm-materials,,
1897,pincurchin-spines,tm-materials,,
1898,snom-thread,tm-materials,,
1899,impidimp-hair,tm-materials,,
1900,applin-juice,tm-materials,,
1901,sinistea-chip,tm-materials,,
1902,hatenna-dust,tm-materials,,
1903,stonjourner-stone,tm-materials,,
1904,eiscue-down,tm-materials,,
1905,dreepy-powder,tm-materials,,
1906,lechonk-hair,tm-materials,,
1907,tarountula-thread,tm-materials,,
1908,nymble-claw,tm-materials,,
1909,rellor-mud,tm-materials,,
1910,greavard-wax,tm-materials,,
1911,flittle-down,tm-materials,,
1912,wiglett-sand,tm-materials,,
1913,dondozo-whisker,tm-materials,,
1914,veluza-fillet,tm-materials,,
1915,finizen-mucus,tm-materials,,
1916,smoliv-oil,tm-materials,,
1917,capsakid-seed,tm-materials,,
1918,tadbulb-mucus,tm-materials,,
1919,varoom-fume,tm-materials,,
1920,orthworm-tarnish,tm-materials,,
1921,tandemaus-fur,tm-materials,,
1922,cetoddle-grease,tm-materials,,
1923,frigibax-scales,tm-materials,,
1924,tatsugiri-scales,tm-materials,,
1925,cyclizar-scales,tm-materials,,
1926,pawmi-fur,tm-materials,,
1927,wattrel-feather,tm-materials,,
1928,bombirdier-feather,tm-materials,,
1929,squawkabilly-feather,tm-materials,,
1930,flamigo-down,tm-materials,,
1931,klawf-claw,tm-materials,,
1932,nacli-salt,tm-materials,,
1933,glimmet-crystal,tm-materials,,
1934,shroodle-ink,tm-materials,,
1935,fidough-fur,tm-materials,,
1936,maschiff-fang,tm-materials,,
1937,bramblin-twig,tm-materials,,
1938,gimmighoul-coin,tm-materials,,
1939,tinkatink-hair,tm-materials,,
1940,charcadet-soot,tm-materials,,
1941,toedscool-flaps,tm-materials,,
1942,wooper-slime,tm-materials,,
1943,tm100,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1944,tm101,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1945,tm102,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1946,tm103,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1947,tm104,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1948,tm105,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1949,tm106,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1950,tm107,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1951,tm108,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1952,tm109,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1953,tm110,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1954,tm111,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1955,tm112,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1956,tm113,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1957,tm114,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1958,tm115,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1959,tm116,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1960,tm117,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1961,tm118,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1962,tm119,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1963,tm120,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1964,tm121,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1965,tm122,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1966,tm123,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1967,tm124,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1968,tm125,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1969,tm126,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1970,tm127,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1971,tm128,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1972,tm129,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1973,tm130,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1974,tm131,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1975,tm132,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1976,tm133,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1977,tm134,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1978,tm135,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1979,tm136,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1980,tm137,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1981,tm138,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1982,tm139,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1983,tm140,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1984,tm141,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1985,tm142,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1986,tm143,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1987,tm144,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1988,tm145,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1989,tm146,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1990,tm147,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1991,tm148,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1992,tm149,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1993,tm150,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
1994,tm151,all-machines,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/tm-normal.png
