pokemon_id,name,generation,type_1,type_2,abilities,moves,sprite,evolution_chain,total_stats
494,victini,5,psychic,fire,['victory-star'],"['mega-punch', 'fire-punch', 'thunder-punch', 'mega-kick', 'headbutt', 'double-edge', 'flamethrower', 'hyper-beam', 'solar-beam', 'fire-spin', 'thunderbolt', 'thunder-wave', 'thunder', 'toxic', 'confusion', 'psychic', 'quick-attack', 'double-team', 'light-screen', 'focus-energy', 'fire-blast', 'swift', 'flash', 'rest', 'substitute', 'snore', 'reversal', 'protect', 'endure', 'swagger', 'sleep-talk', 'return', 'frustration', 'safeguard', 'baton-pass', 'encore', 'hidden-power', 'sunny-day', 'psych-up', 'shadow-ball', 'future-sight', 'rock-smash', 'uproar', 'heat-wave', 'will-o-wisp', 'facade', 'taunt', 'helping-hand', 'trick', 'role-play', 'magic-coat', 'brick-break', 'skill-swap', 'secret-power', 'blaze-kick', 'overheat', 'signal-beam', 'bounce', 'shock-wave', 'u-turn', 'embargo', 'fling', 'power-swap', 'guard-swap', 'last-resort', 'flare-blitz', 'focus-blast', 'energy-ball', 'giga-impact', 'zen-headbutt', 'trick-room', 'grass-knot', 'charge-beam', 'psyshock', 'telekinesis', 'flame-burst', 'flame-charge', 'round', 'stored-power', 'incinerate', 'final-gambit', 'inferno', 'work-up', 'wild-charge', 'searing-shot', 'v-create', 'confide', 'mystical-fire', 'dazzling-gleam', 'power-up-punch', 'laser-focus', 'speed-swap', 'expanding-force', 'scorching-sands']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/494.png,victini,600
495,snivy,5,grass,,"['overgrow', 'contrary']","['swords-dance', 'cut', 'bind', 'slam', 'vine-whip', 'tackle', 'wrap', 'take-down', 'double-edge', 'leer', 'mega-drain', 'leech-seed', 'growth', 'solar-beam', 'toxic', 'double-team', 'light-screen', 'reflect', 'swift', 'glare', 'flash', 'rest', 'substitute', 'snore', 'protect', 'giga-drain', 'endure', 'swagger', 'mean-look', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'pursuit', 'sweet-scent', 'iron-tail', 'synthesis', 'hidden-power', 'twister', 'sunny-day', 'mirror-coat', 'torment', 'facade', 'nature-power', 'taunt', 'helping-hand', 'knock-off', 'snatch', 'secret-power', 'bullet-seed', 'aerial-ace', 'magical-leaf', 'calm-mind', 'leaf-blade', 'natural-gift', 'wring-out', 'gastro-acid', 'worry-seed', 'aqua-tail', 'seed-bomb', 'energy-ball', 'defog', 'leaf-storm', 'captivate', 'grass-knot', 'coil', 'round', 'grass-pledge', 'work-up', 'leaf-tornado', 'petal-blizzard', 'grassy-terrain', 'confide', 'grassy-glide', 'tera-blast', 'trailblaze']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/495.png,snivy|servine|serperior,308
496,servine,5,grass,,"['overgrow', 'contrary']","['swords-dance', 'cut', 'bind', 'slam', 'vine-whip', 'tackle', 'wrap', 'take-down', 'double-edge', 'leer', 'mega-drain', 'leech-seed', 'growth', 'solar-beam', 'toxic', 'double-team', 'light-screen', 'reflect', 'swift', 'glare', 'flash', 'rest', 'substitute', 'snore', 'protect', 'giga-drain', 'endure', 'swagger', 'mean-look', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'sweet-scent', 'iron-tail', 'synthesis', 'hidden-power', 'twister', 'sunny-day', 'mirror-coat', 'torment', 'facade', 'nature-power', 'taunt', 'helping-hand', 'knock-off', 'snatch', 'secret-power', 'bullet-seed', 'aerial-ace', 'magical-leaf', 'calm-mind', 'leaf-blade', 'wring-out', 'gastro-acid', 'worry-seed', 'aqua-tail', 'seed-bomb', 'energy-ball', 'defog', 'leaf-storm', 'grass-knot', 'coil', 'round', 'grass-pledge', 'work-up', 'leaf-tornado', 'petal-blizzard', 'grassy-terrain', 'confide', 'grassy-glide', 'tera-blast', 'trailblaze']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/496.png,snivy|servine|serperior,413
497,serperior,5,grass,,"['overgrow', 'contrary']","['swords-dance', 'cut', 'bind', 'slam', 'vine-whip', 'tackle', 'body-slam', 'wrap', 'take-down', 'double-edge', 'leer', 'hyper-beam', 'strength', 'mega-drain', 'leech-seed', 'growth', 'solar-beam', 'toxic', 'double-team', 'light-screen', 'reflect', 'swift', 'glare', 'flash', 'rest', 'substitute', 'snore', 'protect', 'scary-face', 'outrage', 'giga-drain', 'endure', 'swagger', 'mean-look', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'sweet-scent', 'iron-tail', 'synthesis', 'hidden-power', 'twister', 'sunny-day', 'mirror-coat', 'rock-smash', 'torment', 'facade', 'nature-power', 'taunt', 'helping-hand', 'knock-off', 'snatch', 'secret-power', 'bullet-seed', 'aerial-ace', 'frenzy-plant', 'magical-leaf', 'calm-mind', 'leaf-blade', 'wring-out', 'gastro-acid', 'worry-seed', 'aqua-tail', 'seed-bomb', 'dragon-pulse', 'energy-ball', 'giga-impact', 'defog', 'leaf-storm', 'grass-knot', 'coil', 'round', 'grass-pledge', 'dragon-tail', 'work-up', 'leaf-tornado', 'petal-blizzard', 'grassy-terrain', 'confide', 'brutal-swing', 'breaking-swipe', 'scale-shot', 'grassy-glide', 'tera-blast', 'trailblaze']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/497.png,snivy|servine|serperior,528
498,tepig,5,fire,,"['blaze', 'thick-fat']","['fire-punch', 'tackle', 'body-slam', 'take-down', 'thrash', 'double-edge', 'tail-whip', 'roar', 'ember', 'flamethrower', 'strength', 'solar-beam', 'fire-spin', 'dig', 'toxic', 'double-team', 'defense-curl', 'smog', 'fire-blast', 'rest', 'substitute', 'snore', 'curse', 'protect', 'mud-slap', 'endure', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'magnitude', 'iron-tail', 'hidden-power', 'sunny-day', 'rock-smash', 'heat-wave', 'will-o-wisp', 'facade', 'taunt', 'helping-hand', 'superpower', 'yawn', 'endeavor', 'secret-power', 'overheat', 'odor-sleuth', 'rock-tomb', 'covet', 'gyro-ball', 'assurance', 'sucker-punch', 'flare-blitz', 'zen-headbutt', 'grass-knot', 'head-smash', 'heavy-slam', 'flame-charge', 'round', 'echoed-voice', 'incinerate', 'fire-pledge', 'work-up', 'wild-charge', 'heat-crash', 'confide', 'burn-up', 'stomping-tantrum', 'tera-blast', 'trailblaze', 'temper-flare']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/498.png,tepig|pignite|emboar,308
499,pignite,5,fire,fighting,"['blaze', 'thick-fat']","['fire-punch', 'thunder-punch', 'tackle', 'body-slam', 'take-down', 'thrash', 'double-edge', 'tail-whip', 'roar', 'ember', 'flamethrower', 'low-kick', 'strength', 'solar-beam', 'fire-spin', 'dig', 'toxic', 'double-team', 'defense-curl', 'smog', 'fire-blast', 'rest', 'rock-slide', 'substitute', 'snore', 'curse', 'reversal', 'protect', 'scary-face', 'mud-slap', 'endure', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'iron-tail', 'hidden-power', 'sunny-day', 'rock-smash', 'heat-wave', 'will-o-wisp', 'facade', 'focus-punch', 'taunt', 'helping-hand', 'superpower', 'brick-break', 'yawn', 'knock-off', 'endeavor', 'secret-power', 'arm-thrust', 'overheat', 'odor-sleuth', 'rock-tomb', 'bulk-up', 'covet', 'gyro-ball', 'close-combat', 'assurance', 'fling', 'sucker-punch', 'flare-blitz', 'poison-jab', 'drain-punch', 'focus-blast', 'zen-headbutt', 'stone-edge', 'grass-knot', 'head-smash', 'heavy-slam', 'flame-charge', 'low-sweep', 'round', 'echoed-voice', 'incinerate', 'fire-pledge', 'bulldoze', 'work-up', 'wild-charge', 'heat-crash', 'confide', 'power-up-punch', 'high-horsepower', 'stomping-tantrum', 'coaching', 'tera-blast', 'trailblaze', 'temper-flare']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/499.png,tepig|pignite|emboar,418
500,emboar,5,fire,fighting,"['blaze', 'reckless']","['fire-punch', 'thunder-punch', 'tackle', 'body-slam', 'take-down', 'thrash', 'double-edge', 'tail-whip', 'roar', 'ember', 'flamethrower', 'hyper-beam', 'low-kick', 'strength', 'solar-beam', 'fire-spin', 'earthquake', 'dig', 'toxic', 'double-team', 'defense-curl', 'smog', 'fire-blast', 'rest', 'rock-slide', 'substitute', 'snore', 'curse', 'reversal', 'protect', 'scary-face', 'mud-slap', 'endure', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'iron-tail', 'hidden-power', 'sunny-day', 'rock-smash', 'heat-wave', 'will-o-wisp', 'facade', 'focus-punch', 'taunt', 'helping-hand', 'superpower', 'brick-break', 'yawn', 'knock-off', 'endeavor', 'secret-power', 'arm-thrust', 'blast-burn', 'overheat', 'odor-sleuth', 'rock-tomb', 'block', 'bulk-up', 'covet', 'hammer-arm', 'gyro-ball', 'close-combat', 'assurance', 'fling', 'sucker-punch', 'flare-blitz', 'poison-jab', 'drain-punch', 'focus-blast', 'giga-impact', 'zen-headbutt', 'iron-head', 'stone-edge', 'grass-knot', 'head-smash', 'smack-down', 'heavy-slam', 'flame-charge', 'low-sweep', 'round', 'echoed-voice', 'scald', 'incinerate', 'fire-pledge', 'bulldoze', 'work-up', 'wild-charge', 'heat-crash', 'confide', 'power-up-punch', 'high-horsepower', 'stomping-tantrum', 'body-press', 'coaching', 'tera-blast', 'trailblaze', 'hard-press', 'temper-flare']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/500.png,tepig|pignite|emboar,528
501,oshawott,5,water,,"['torrent', 'shell-armor']","['swords-dance', 'cut', 'tackle', 'take-down', 'tail-whip', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'dig', 'toxic', 'screech', 'double-team', 'focus-energy', 'waterfall', 'swift', 'rest', 'slash', 'substitute', 'thief', 'snore', 'protect', 'icy-wind', 'detect', 'endure', 'false-swipe', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'encore', 'iron-tail', 'hidden-power', 'rain-dance', 'rock-smash', 'whirlpool', 'hail', 'facade', 'taunt', 'helping-hand', 'revenge', 'knock-off', 'secret-power', 'dive', 'aerial-ace', 'covet', 'water-sport', 'water-pulse', 'brine', 'assurance', 'fling', 'trump-card', 'copycat', 'night-slash', 'aqua-tail', 'air-slash', 'x-scissor', 'avalanche', 'grass-knot', 'aqua-jet', 'soak', 'round', 'scald', 'retaliate', 'water-pledge', 'work-up', 'sacred-sword', 'razor-shell', 'confide', 'liquidation', 'flip-turn', 'tera-blast', 'snowscape', 'chilling-water', 'aqua-cutter']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/501.png,oshawott|dewott|samurott,308
502,dewott,5,water,,"['torrent', 'shell-armor']","['swords-dance', 'cut', 'tackle', 'take-down', 'tail-whip', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'dig', 'toxic', 'screech', 'double-team', 'focus-energy', 'waterfall', 'swift', 'rest', 'slash', 'substitute', 'thief', 'snore', 'protect', 'icy-wind', 'detect', 'endure', 'false-swipe', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'encore', 'iron-tail', 'hidden-power', 'rain-dance', 'rock-smash', 'whirlpool', 'hail', 'facade', 'taunt', 'helping-hand', 'revenge', 'brick-break', 'knock-off', 'secret-power', 'dive', 'aerial-ace', 'covet', 'water-sport', 'water-pulse', 'fling', 'copycat', 'night-slash', 'aqua-tail', 'air-slash', 'x-scissor', 'vacuum-wave', 'avalanche', 'grass-knot', 'aqua-jet', 'soak', 'round', 'scald', 'retaliate', 'water-pledge', 'work-up', 'sacred-sword', 'razor-shell', 'confide', 'liquidation', 'flip-turn', 'tera-blast', 'snowscape', 'chilling-water', 'aqua-cutter']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/502.png,oshawott|dewott|samurott,413
503,samurott,5,water,,"['torrent', 'shell-armor']","['swords-dance', 'cut', 'tackle', 'body-slam', 'take-down', 'tail-whip', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'hyper-beam', 'strength', 'dig', 'toxic', 'screech', 'double-team', 'focus-energy', 'waterfall', 'swift', 'rest', 'slash', 'substitute', 'thief', 'snore', 'protect', 'scary-face', 'icy-wind', 'detect', 'endure', 'false-swipe', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'megahorn', 'encore', 'iron-tail', 'hidden-power', 'rain-dance', 'rock-smash', 'whirlpool', 'hail', 'facade', 'taunt', 'helping-hand', 'superpower', 'revenge', 'brick-break', 'knock-off', 'secret-power', 'dive', 'hydro-cannon', 'aerial-ace', 'block', 'covet', 'water-sport', 'water-pulse', 'fling', 'copycat', 'dark-pulse', 'night-slash', 'aqua-tail', 'air-slash', 'x-scissor', 'vacuum-wave', 'giga-impact', 'avalanche', 'grass-knot', 'aqua-jet', 'soak', 'round', 'scald', 'retaliate', 'water-pledge', 'bulldoze', 'dragon-tail', 'work-up', 'drill-run', 'sacred-sword', 'razor-shell', 'snarl', 'confide', 'throat-chop', 'smart-strike', 'liquidation', 'lash-out', 'flip-turn', 'tera-blast', 'snowscape', 'chilling-water', 'aqua-cutter', 'upper-hand']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/503.png,oshawott|dewott|samurott,528
504,patrat,5,normal,,"['run-away', 'keen-eye', 'analytic']","['swords-dance', 'cut', 'slam', 'sand-attack', 'tackle', 'leer', 'bite', 'low-kick', 'thunderbolt', 'dig', 'toxic', 'hypnosis', 'screech', 'double-team', 'focus-energy', 'bide', 'rest', 'hyper-fang', 'super-fang', 'substitute', 'snore', 'flail', 'protect', 'foresight', 'detect', 'swagger', 'mean-look', 'attract', 'sleep-talk', 'return', 'frustration', 'baton-pass', 'pursuit', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'crunch', 'shadow-ball', 'facade', 'helping-hand', 'revenge', 'endeavor', 'secret-power', 'bullet-seed', 'covet', 'shock-wave', 'assurance', 'fling', 'last-resort', 'aqua-tail', 'seed-bomb', 'nasty-plot', 'zen-headbutt', 'gunk-shot', 'grass-knot', 'after-you', 'round', 'retaliate', 'work-up', 'confide', 'laser-focus', 'tearful-look']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/504.png,patrat|watchog,255
505,watchog,5,normal,,"['illuminate', 'keen-eye', 'analytic']","['fire-punch', 'ice-punch', 'thunder-punch', 'swords-dance', 'cut', 'slam', 'sand-attack', 'tackle', 'leer', 'bite', 'flamethrower', 'hyper-beam', 'low-kick', 'strength', 'thunderbolt', 'thunder-wave', 'thunder', 'dig', 'toxic', 'hypnosis', 'double-team', 'confuse-ray', 'light-screen', 'focus-energy', 'bide', 'dream-eater', 'flash', 'rest', 'hyper-fang', 'super-fang', 'substitute', 'snore', 'protect', 'detect', 'swagger', 'mean-look', 'attract', 'sleep-talk', 'return', 'frustration', 'baton-pass', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'crunch', 'psych-up', 'shadow-ball', 'rock-smash', 'facade', 'focus-punch', 'helping-hand', 'knock-off', 'endeavor', 'secret-power', 'signal-beam', 'covet', 'shock-wave', 'fling', 'last-resort', 'aqua-tail', 'seed-bomb', 'focus-blast', 'giga-impact', 'nasty-plot', 'zen-headbutt', 'gunk-shot', 'grass-knot', 'after-you', 'round', 'retaliate', 'work-up', 'rototiller', 'confide', 'power-up-punch', 'laser-focus', 'stomping-tantrum']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/505.png,patrat|watchog,420
506,lillipup,5,normal,,"['vital-spirit', 'pickup', 'run-away']","['sand-attack', 'tackle', 'take-down', 'leer', 'bite', 'roar', 'thunderbolt', 'thunder-wave', 'dig', 'toxic', 'double-team', 'lick', 'rest', 'substitute', 'snore', 'reversal', 'protect', 'mud-slap', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'pursuit', 'hidden-power', 'rain-dance', 'sunny-day', 'crunch', 'shadow-ball', 'rock-smash', 'uproar', 'facade', 'helping-hand', 'yawn', 'secret-power', 'hyper-voice', 'odor-sleuth', 'rock-tomb', 'aerial-ace', 'howl', 'covet', 'shock-wave', 'payback', 'last-resort', 'giga-impact', 'thunder-fang', 'ice-fang', 'fire-fang', 'after-you', 'round', 'retaliate', 'work-up', 'wild-charge', 'snarl', 'play-rough', 'confide', 'baby-doll-eyes', 'psychic-fangs']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/506.png,lillipup|herdier|stoutland,275
507,herdier,5,normal,,"['intimidate', 'sand-rush', 'scrappy']","['tackle', 'take-down', 'leer', 'bite', 'roar', 'surf', 'strength', 'thunderbolt', 'thunder-wave', 'dig', 'toxic', 'double-team', 'rest', 'substitute', 'snore', 'reversal', 'protect', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'rain-dance', 'sunny-day', 'crunch', 'shadow-ball', 'rock-smash', 'uproar', 'facade', 'helping-hand', 'secret-power', 'hyper-voice', 'odor-sleuth', 'rock-tomb', 'aerial-ace', 'covet', 'shock-wave', 'payback', 'last-resort', 'giga-impact', 'thunder-fang', 'ice-fang', 'fire-fang', 'after-you', 'round', 'retaliate', 'work-up', 'wild-charge', 'snarl', 'play-rough', 'confide', 'baby-doll-eyes', 'psychic-fangs']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/507.png,lillipup|herdier|stoutland,370
508,stoutland,5,normal,,"['intimidate', 'sand-rush', 'scrappy']","['tackle', 'take-down', 'leer', 'bite', 'roar', 'surf', 'hyper-beam', 'strength', 'thunderbolt', 'thunder-wave', 'thunder', 'dig', 'toxic', 'double-team', 'rest', 'substitute', 'snore', 'reversal', 'protect', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'rain-dance', 'sunny-day', 'crunch', 'shadow-ball', 'rock-smash', 'uproar', 'facade', 'helping-hand', 'superpower', 'secret-power', 'hyper-voice', 'odor-sleuth', 'rock-tomb', 'aerial-ace', 'covet', 'shock-wave', 'payback', 'last-resort', 'giga-impact', 'thunder-fang', 'ice-fang', 'fire-fang', 'iron-head', 'after-you', 'round', 'retaliate', 'work-up', 'wild-charge', 'snarl', 'play-rough', 'confide', 'baby-doll-eyes', 'psychic-fangs', 'stomping-tantrum']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/508.png,lillipup|herdier|stoutland,500
509,purrloin,5,dark,,"['limber', 'unburden', 'prankster']","['pay-day', 'scratch', 'cut', 'sand-attack', 'growl', 'thunder-wave', 'toxic', 'quick-attack', 'screech', 'double-team', 'swift', 'dream-eater', 'fury-swipes', 'rest', 'slash', 'substitute', 'thief', 'snore', 'spite', 'protect', 'feint-attack', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'baton-pass', 'encore', 'pursuit', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'fake-out', 'torment', 'facade', 'taunt', 'trick', 'role-play', 'assist', 'yawn', 'knock-off', 'snatch', 'secret-power', 'hyper-voice', 'fake-tears', 'aerial-ace', 'covet', 'u-turn', 'payback', 'assurance', 'embargo', 'copycat', 'sucker-punch', 'dark-pulse', 'night-slash', 'seed-bomb', 'nasty-plot', 'shadow-claw', 'gunk-shot', 'captivate', 'grass-knot', 'hone-claws', 'foul-play', 'round', 'echoed-voice', 'snarl', 'play-rough', 'confide', 'lash-out']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/509.png,purrloin|liepard,281
510,liepard,5,dark,,"['limber', 'unburden', 'prankster']","['pay-day', 'scratch', 'cut', 'sand-attack', 'growl', 'hyper-beam', 'thunder-wave', 'toxic', 'screech', 'double-team', 'swift', 'dream-eater', 'fury-swipes', 'rest', 'slash', 'substitute', 'thief', 'snore', 'spite', 'protect', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'baton-pass', 'encore', 'pursuit', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'rock-smash', 'fake-out', 'torment', 'facade', 'taunt', 'trick', 'role-play', 'assist', 'knock-off', 'snatch', 'secret-power', 'hyper-voice', 'fake-tears', 'aerial-ace', 'covet', 'u-turn', 'payback', 'assurance', 'embargo', 'sucker-punch', 'dark-pulse', 'night-slash', 'seed-bomb', 'giga-impact', 'nasty-plot', 'shadow-claw', 'psycho-cut', 'gunk-shot', 'grass-knot', 'hone-claws', 'foul-play', 'round', 'echoed-voice', 'snarl', 'play-rough', 'confide', 'laser-focus', 'throat-chop', 'skitter-smack', 'burning-jealousy', 'lash-out']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/510.png,purrloin|liepard,446
511,pansage,5,grass,,"['gluttony', 'overgrow']","['scratch', 'cut', 'vine-whip', 'leer', 'bite', 'low-kick', 'leech-seed', 'solar-beam', 'dig', 'toxic', 'double-team', 'lick', 'flash', 'fury-swipes', 'rest', 'substitute', 'thief', 'snore', 'protect', 'giga-drain', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'iron-tail', 'synthesis', 'hidden-power', 'sunny-day', 'crunch', 'rock-smash', 'uproar', 'torment', 'facade', 'focus-punch', 'nature-power', 'taunt', 'helping-hand', 'role-play', 'recycle', 'knock-off', 'endeavor', 'secret-power', 'astonish', 'rock-tomb', 'grass-whistle', 'tickle', 'bullet-seed', 'covet', 'magical-leaf', 'natural-gift', 'payback', 'fling', 'gastro-acid', 'worry-seed', 'seed-bomb', 'energy-ball', 'nasty-plot', 'shadow-claw', 'leaf-storm', 'gunk-shot', 'grass-knot', 'hone-claws', 'low-sweep', 'round', 'acrobatics', 'grass-pledge', 'work-up', 'disarming-voice', 'play-nice', 'confide', 'spiky-shield']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/511.png,pansage|simisage,316
